recipe_name,tag,image_url,recipe_url,page
Sablés à la chicorée,DESSERTS,https://assets.magimix.com/files/rec_20181/TOME3_CUISINE_DU_TERROIR_50_52_68_74_84_88_98_108_112_120_130_136_Page_12.jpg,https://www.magimix.fr/recettes/sables-a-la-chicoree_c,57
Gâteau colibri,DESSERTS,https://assets.magimix.com/files/rec_54098/Gateau-colibri_Avatar.jpg,https://www.magimix.fr/recettes/gteau-colibri_c,57
Gâteau moelleux banane-coco,DESSERTS,https://assets.magimix.com/files/rec_39667/Gâteau-moelleux-banane-coco_Avatar.jpg,https://www.magimix.fr/recettes/gteau-moelleux-banane-coco_c,57
Gâteau au gingembre,DESSERTS,https://assets.magimix.com/files/rec_59232/Gâteau-au-gingembre_Avatar.jpg,https://www.magimix.fr/recettes/gteau-au-gingembre_c,57
Gâteau aux pêches,DESSERTS,https://assets.magimix.com/files/rec_88182/Gâteau-aux-pêches_Avatar.jpg,https://www.magimix.fr/recettes/gteau-aux-pches_c,57
Madeira cake,DESSERTS,https://assets.magimix.com/files/rec_1929/Madeira-Cake-classique_Avatar.jpg,https://www.magimix.fr/recettes/madeira-cake_c,57
Palets bretons,DESSERTS,https://assets.magimix.com/files/rec_78247/TOME_3_BAT_Page_67.jpg,https://www.magimix.fr/recettes/palets-bretons_c,57
Petits rochers aux amandes,DESSERTS,https://assets.magimix.com/files/rec_97556/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_70.jpg,https://www.magimix.fr/recettes/petits-rochers-aux-amandes_c,57
Cannelés de Bordeaux,DESSERTS,https://assets.magimix.com/files/rec_15396/TOME_3_BAT_Page_13.jpg,https://www.magimix.fr/recettes/canneles-de-bordeaux_c,57
Gâteau renversé à l'ananas,DESSERTS,https://assets.magimix.com/files/rec_70911/Gateau-renversé-à-l'ananas_Avatar.jpg,https://www.magimix.fr/recettes/gteau-renvers-lananas_c,57
Fondant Chocolat Noir,DESSERTS,https://assets.magimix.com/files/rec_1814300/christopheamav_Fondantchocolatconfitexotique_HD.jpg,https://www.magimix.fr/recettes/fondant-chocolat-noir,57
Fondant Chocolat Noir,DESSERTS,https://assets.magimix.com/files/rec_55553/christopheamav_Fondantchocolatconfitexotique_HD.jpg,https://www.magimix.fr/recettes/fondant-chocolat-noir_ce1,57
Moelleux chocolat et betterave,DESSERTS,https://assets.magimix.com/files/rec_1817300/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_74.jpg,https://www.magimix.fr/recettes/moelleux-chocolat-et-la-betterave_c,57
Moelleux chocolat et betterave,DESSERTS,https://assets.magimix.com/files/rec_99891/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_74.jpg,https://www.magimix.fr/recettes/moelleux-chocolat-et-la-betterave_c1,57
Sucettes glacées au Nutella®,GLACES,https://assets.magimix.com/files/rec_32429/Sucettes-glacées-au-Nutella_Avatar.jpg,https://www.magimix.fr/recettes/sucettes-glaces-au-nutella_c,57
Crème glacée aux fraises Tagada®,GLACES,https://assets.magimix.com/files/rec_59902/Pages_de_TOME4_KIDS_BAT_8.jpg,https://www.magimix.fr/recettes/creme-glacee-aux-fraises-tagada_c,57
Glace aux baies,GLACES,https://assets.magimix.com/files/rec_1506/Glace-aux-baies_Avatar.jpg,https://www.magimix.fr/recettes/glace-aux-baies_c,57
Glace myrtilles chocolat,GLACES,https://assets.magimix.com/files/rec_37953/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_76.jpg,https://www.magimix.fr/recettes/glace-myrtilles-chocolat_c,57
Cornets de glace pilée au sirop,GLACES,https://assets.magimix.com/files/rec_89355/Cornets-de-glace-pilée-au-sirop_Avatar.jpg,https://www.magimix.fr/recettes/cornets-de-glace-pile-au-sirop_c,57
Pot au feu,VIANDES,https://assets.magimix.com/files/rec_48452/bollisto misto-317 (2).jpg,https://www.magimix.fr/recettes/pot-au-feu_u,58
Pains au lait chocolat (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_15167/Pages_de_TOME4_KIDS_BAT_7.jpg,https://www.magimix.fr/recettes/pains-au-lait-chocolat-ptrin-xl_c,58
Yaourts faciles,DESSERTS,https://assets.magimix.com/files/rec_28275/Yaourt Maison-avatar.jpg,https://www.magimix.fr/recettes/yaourtfacile_c,58
"Porridge salé, épinards et chèvre","PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_72309/porridgelab_porridgesal_HD.jpg,https://www.magimix.fr/recettes/porridge-sale,58
Gratin crozets jambon cancoillotte,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_62579/TOME3_CUISINE_DU_TERROIR_50_52_68_74_84_88_98_108_112_120_130_136_Page_07.jpg,https://www.magimix.fr/recettes/gratin-crozets-jambon-cancoillotte_c,58
Quenelles lyonnaises,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_34138/quenelles lyonnaises_avatar.jpg,https://www.magimix.fr/recettes/quenelles-lyonnaises_c,58
Raviolis,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_9180/fr_raviole.jpg,https://www.magimix.fr/recettes/raviolis_c,58
Pâtes aux œufs,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_71313/fr_pasta_aux_oeufs_173.jpg,https://www.magimix.fr/recettes/pates-aux-oeufs_c,58
"Raviolis épinards, ricotta et noix","PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_34745/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_58.jpg,https://www.magimix.fr/recettes/raviolis-epinards_-ricotta-et-noix,58
Späetzle e Späetzle au fromage,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_98122/SPAETZELE_143RET.jpg,https://www.magimix.fr/recettes/spaetzle-et-spaetzle-au-fromage_c,58
Tagliatelles aux épinards,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_63154/2093680295TOME2_VEGETARIENNE_Page_107.jpg,https://www.magimix.fr/recettes/tagliatelles-aux-epinards_c,58
"Lasagnes brocciu, épinards, blettes","PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_81064/TOME3_CUISINE_DU_TERROIR_50_52_68_74_84_88_98_108_112_120_130_136_Page_10.jpg,https://www.magimix.fr/recettes/lasagnes-brocciu_-epinards_-blettes_c,58
Gratin de pâtes aux légumes,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_22655/TOME4_KIDS_BAT_Page_37.jpg,https://www.magimix.fr/recettes/gratin-de-pates-aux-legumes_c,58
Riz à la vapeur (panier vapeur XXL),"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_51754/2018_02_01_11_43_39.jpg,https://www.magimix.fr/recettes/riz-a-la-vapeur-_panier-vapeur-xxl_c,58
"Risotto pâtes, courgettes et haddock","PÂTES, RIZ, PIZZA","https://assets.magimix.com/files/rec_16942/riostto pates, courgettes.jpg",https://www.magimix.fr/recettes/risotto-ptes-courgettes-et-haddock_c,58
Crêpes au sarrasin,BOULANGERIE,https://assets.magimix.com/files/rec_85598/galettessarrasin.jpg,https://www.magimix.fr/recettes/crpes-au-sarrasin_c1,58
Crêpes au sarrasin,BOULANGERIE,https://assets.magimix.com/files/rec_1810700/galettessarrasin.jpg,https://www.magimix.fr/recettes/crpes-au-sarrasin_c,58
Cigarettes russes (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17413/avatar_FG1272247213268063040003161618289147o.jpg,https://www.magimix.fr/recettes/cigarettes-russes_xl_i,58
Blancs en neige,DESSERTS,https://assets.magimix.com/files/rec_1185/CUVE_neige_ouvert_DET.jpg,https://www.magimix.fr/recettes/blancs-en-neige-1_c,58
Poulet à l'indienne XL,VIANDES,https://assets.magimix.com/files/rec_1859500/fr_9_agneau_indienne_4252.jpg,https://www.magimix.fr/recettes/poulet-a-l_indienne_x,58
Pain d'épices,DESSERTS,https://assets.magimix.com/files/rec_56113/Pain-d'épices_Avatar.jpg,https://www.magimix.fr/recettes/pain-dpices_c,58
Blancs en neige,DESSERTS,https://assets.magimix.com/files/rec_16116/blancs_en_neige_5998.jpg,https://www.magimix.fr/recettes/blancs-en-neige_cook_expert,58
Milkshake à l'Oreo®,BOISSONS,https://assets.magimix.com/files/rec_23812/TOME4_KIDS_BAT_Page_68.jpg,https://www.magimix.fr/recettes/milkshake-a-l_oreo,58
Profiteroles,DESSERTS,https://assets.magimix.com/files/rec_13667/fr_PROFITEROLES_01_128RET.jpg,https://www.magimix.fr/recettes/profiteroles_c1,58
"Soupe de fèves, crème coco et tofu",SOUPES,https://assets.magimix.com/files/rec_37830/TOME1_SAINE_EQUILIBRE_Page_061.jpg,https://www.magimix.fr/recettes/soupe-de-feves_-creme-coco-et-tofu_c,58
Lime pie glacée,DESSERTS,https://assets.magimix.com/files/rec_4006/Lime-pie-glacée_Avatar.jpg,https://www.magimix.fr/recettes/lime-pie-glace_c,58
Meringues françaises,DESSERTS,https://assets.magimix.com/files/rec_2514/fr_r_pavlova_4872.jpg,https://www.magimix.fr/recettes/meringues-francaises_c,58
Gelée de pommes,DESSERTS,https://assets.magimix.com/files/rec_7393/gel_e_la_pomme.jpg,https://www.magimix.fr/recettes/gelee-de-pommes_c,58
Cupcake façon île flottante,DESSERTS,https://assets.magimix.com/files/rec_22136/avatar_130958061030838667007162427618700063553878n.jpg,https://www.magimix.fr/recettes/cupcake-facon-ile-flottante_i,58
Sorbet au citron,GLACES,https://assets.magimix.com/files/rec_9905/glace citron_avatar.jpg,https://www.magimix.fr/recettes/sorbet-au-citron,58
Smoothie exotique,BOISSONS,https://assets.magimix.com/files/rec_15467/smoothie_exotique_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/smoothie-exotique_je,58
Pâte à pizza,BOULANGERIE,https://assets.magimix.com/files/rec_1805800/fr_14_pizza_3875.jpg,https://www.magimix.fr/recettes/pate-a-pizza_c2,58
Polenta crémeuse et petits pois,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_40542/polenta-cremeuse-cocotte.jpg,https://www.magimix.fr/recettes/polenta-cremeuse-et-petits-pois_c,58
Brownie,DESSERTS,https://assets.magimix.com/files/rec_59414/brownie_Avatar.jpg,https://www.magimix.fr/recettes/brownie_c,58
Milkshake banane au lait de soja,BOISSONS,https://assets.magimix.com/files/rec_47291/320098888Milkshake.jpg,https://www.magimix.fr/recettes/milkshake-banane-au-lait-de-soja,58
Expresso glacé,BOISSONS,https://assets.magimix.com/files/rec_4852/avatar_espresso-glace-avatar.jpg,https://www.magimix.fr/recettes/expresso-glace_b,58
Jus mangue myrtille,BOISSONS,https://assets.magimix.com/files/rec_38910/Recette_Jus_Mangue_Myrtille_Juice_Expert_Magimix.jpg,https://www.magimix.fr/recettes/jus-mangue-myrtille_c,58
"Smoothie café, chocolat, whey",BOISSONS,https://assets.magimix.com/files/rec_95511/smoothiecacaocafe_desgages.jpg,https://www.magimix.fr/recettes/smoothie-cafe-chocolat-whey_b,58
Milkshake café,BOISSONS,https://assets.magimix.com/files/rec_5610/2058563511milkshakeycafe.jpg,https://www.magimix.fr/recettes/milkshake-cafe_c,58
Jus rafraîchissant,BOISSONS,https://assets.magimix.com/files/rec_1858000/Fotolia_37963038_Subscription_Monthly_XXL.jpg,https://www.magimix.fr/recettes/jus-rafraichissant_r,58
Glace halloween,GLACES,https://assets.magimix.com/files/rec_91326/Copy of RECIPE AVATAR (13).jpg,https://www.magimix.fr/recettes/glace-halloween_g,58
Coulis aux fraises et au vin doux,SAUCES,https://assets.magimix.com/files/rec_1856000/429508583Plat_Fe_te.jpg,https://www.magimix.fr/recettes/coulis-aux-fraises-et-au-vin-doux_r,58
Cocktail du monde,BOISSONS,https://assets.magimix.com/files/rec_1853900/Fotolia_61975099_M.jpg,https://www.magimix.fr/recettes/cocktail-du-monde_r,58
Cheese-shake poire-myrtilles,BOISSONS,https://assets.magimix.com/files/rec_1853800/fr_Verres_12.jpg,https://www.magimix.fr/recettes/cheese-shake-poire-myrtilles_r,58
Tarama,SAUCES,https://assets.magimix.com/files/rec_22512/Fotolia_43691789_S.jpg,https://www.magimix.fr/recettes/tarama,58
Tapenade,APÉRITIFS,https://assets.magimix.com/files/rec_44747/fr_2029141010tapenadey2.jpg,https://www.magimix.fr/recettes/tapenade-fr,58
Sauce au curry,SAUCES,https://assets.magimix.com/files/rec_886/Fotolia_11435934_Subscription_L.jpg,https://www.magimix.fr/recettes/sauce-au-curry,58
Salade arc-en-ciel,LÉGUMES,https://assets.magimix.com/files/rec_84485/Rainbow_salad_pg22&23-3_petit .jpg,https://www.magimix.fr/recettes/salade-arc-en-ciel_,58
Coulis de framboises,DESSERTS,https://assets.magimix.com/files/rec_10134/fr_fr_uk_2052340575cheeseycake.jpg,https://www.magimix.fr/recettes/coulis-de-framboises_c,58
Houmous de cœurs de palmier,APÉRITIFS,https://assets.magimix.com/files/rec_959/748245107anchoiadey700_yhoumous.jpg,https://www.magimix.fr/recettes/houmous-de-coeurs-de-palmier_b,58
Coulis de framboises,DESSERTS,https://assets.magimix.com/files/rec_8101/fr_383559469coulis.jpg,https://www.magimix.fr/recettes/coulis-de-framboises-_m,58
Sole à la carotte (bébé),BÉBÉS,https://assets.magimix.com/files/rec_1329/81101781soleycarottes.jpg,https://www.magimix.fr/recettes/sole-a-la-carotte_b,58
Sauce vegan à l'avocat,SAUCES,https://assets.magimix.com/files/rec_52232/sauce vegan avocat_avatar.jpg,https://www.magimix.fr/recettes/sauce-vegan-avocat,58
Sorbet pamplemousse et champagne,GLACES,https://assets.magimix.com/files/rec_26384/Copy of RECIPE AVATAR.jpg,https://www.magimix.fr/recettes/sorbet-pamplemousse-et-champagne,58
Velouté de concombre à la Grecque,SOUPES,https://assets.magimix.com/files/rec_16910/concombre.jpg,https://www.magimix.fr/recettes/veloute-de-concombre-a-la-grecque_c,58
Pasta primavera,VÉGÉTARIENS,https://assets.magimix.com/files/rec_5620/Pasta_Primavera_pg106&107-2_petit .jpg,https://www.magimix.fr/recettes/pasta-primavera_,58
Lassi à la mangue,BOISSONS,https://assets.magimix.com/files/rec_1363/901321955lassiymangue.jpg,https://www.magimix.fr/recettes/lassi-a-la-mangue_c,58
Sauce moutarde et miel,SAUCES,https://assets.magimix.com/files/rec_893/dijon_citron.jpg,https://www.magimix.fr/recettes/sauce-moutarde-et-miel,58
Caviar d'aubergines,APÉRITIFS,https://assets.magimix.com/files/rec_950/Fotolia_69484079_M.jpg,https://www.magimix.fr/recettes/caviar-d_aubergines-1_c,58
Sauce piquante latino,SAUCES,https://assets.magimix.com/files/rec_895/sauce_tomate.jpg,https://www.magimix.fr/recettes/sauce-piquante-latino,58
Chips de pomme de terre à la grecque,LÉGUMES,https://assets.magimix.com/files/rec_18704/Greek_Potato_Chips_pg130&131-2_petit .jpg,https://www.magimix.fr/recettes/chips-de-pomme-de-terre-la-grecque_,59
Caviar d'aubergines,SAUCES,https://assets.magimix.com/files/rec_54281/fr_Fotolia_69484079_M.jpg,https://www.magimix.fr/recettes/caviar-d_aubergines-fr,59
Sorbet framboise et rose,GLACES,https://assets.magimix.com/files/rec_77409/Raspberry Sorbet 375x353.jpg,https://www.magimix.fr/recettes/sorbet-framboise-et-rose_g,59
Rougets sauce aïoli,POISSONS,https://assets.magimix.com/files/rec_89/293710126rouget.jpg,https://www.magimix.fr/recettes/rougets-sauce-aioli,59
Sauce thaïlandaise,SAUCES,https://assets.magimix.com/files/rec_19682/Fotolia_81970183_S.jpg,https://www.magimix.fr/recettes/sauce-thailandaise,59
"Fleur de saumon, tomates et avocat",ENTRÉES,https://assets.magimix.com/files/rec_65/1425135530saumon.jpg,https://www.magimix.fr/recettes/fleur-de-saumon,59
Milk-shake poire-myrtilles,BOISSONS,https://assets.magimix.com/files/rec_1853400/Verres_12.jpg,https://www.magimix.fr/recettes/milk-shake-poire-myrtilles_r,59
Pains au lait briochés (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_69682/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_36.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pains-au-lait-briochs-ptrin-xl_c,59
Lait d'amande,BOISSONS,https://assets.magimix.com/files/rec_1852900/lait_d_amande_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/lait-d_amande_r,59
Jus vitaminé,BOISSONS,https://assets.magimix.com/files/rec_1852800/jus vitamine_avatar.jpg,https://www.magimix.fr/recettes/jus-vitamine_r,59
Jus rêve de verdure,BOISSONS,https://assets.magimix.com/files/rec_1852700/jus_vert_juice_expert_magimix.jpg,https://www.magimix.fr/recettes/jus-reve-de-verdure_r,59
Jus relax,BOISSONS,https://assets.magimix.com/files/rec_1852600/jus_pinard_pomme_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/jus-relax_r,59
Jus de popeye,BOISSONS,https://assets.magimix.com/files/rec_1852500/jus de popeye_avatar.jpg,https://www.magimix.fr/recettes/jus-de-popeye_r,59
Jus grand air,BOISSONS,https://assets.magimix.com/files/rec_1852300/avatar_jus-air-avatar.jpg,https://www.magimix.fr/recettes/jus-grand-air_r,59
Jus d'automne extra,BOISSONS,https://assets.magimix.com/files/rec_1852100/fr_jus_poire.jpg,https://www.magimix.fr/recettes/jus-d_automne-extra_r,59
Compote pomme-poire,DESSERTS,https://assets.magimix.com/files/rec_1851500/Compote.jpg,https://www.magimix.fr/recettes/compote-pomme-poire_r,59
Chutney de kaki,SAUCES,https://assets.magimix.com/files/rec_1851300/chutney_de_kaki_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/chutney-de-kaki_r,59
"Jus de fenouil, tomate et citron",BOISSONS,https://assets.magimix.com/files/rec_1851200/Fotolia_105804159_L.jpg,https://www.magimix.fr/recettes/jus-de-fenouil_-tomate-et-citron_r,59
Jus de fenouil,BOISSONS,https://assets.magimix.com/files/rec_1850700/Fotolia_83125284_L_fond_blanc.jpg,https://www.magimix.fr/recettes/jus-de-fenouil_r,59
Jus de céleri,BOISSONS,https://assets.magimix.com/files/rec_1850600/jus_c_leri_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/jus-de-celeri_r,59
Jus de chou blanc et pomme,BOISSONS,https://assets.magimix.com/files/rec_1850400/1301128375Fotolia_62022413_L.jpg,https://www.magimix.fr/recettes/jus-de-chou-blanc-et-pomme_r,59
Jus de chou rouge et pomme,BOISSONS,https://assets.magimix.com/files/rec_1850300/Fotolia_43530570_Subscription_Monthly_XL.jpg,https://www.magimix.fr/recettes/jus-de-chou-rouge-et-pomme_,59
Jus bonne mine,BOISSONS,https://assets.magimix.com/files/rec_1850000/fr_jus_de_carotte_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/jus-bonne-mine_r,59
Jus de carotte,BOISSONS,https://assets.magimix.com/files/rec_1849900/jus_de_carotte_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/jus-de-carotte_r,59
Jus de grenade,BOISSONS,https://assets.magimix.com/files/rec_1849800/2021037607grenade.jpg,https://www.magimix.fr/recettes/jus-de-grenade_r,59
Jus de pruneaux,BOISSONS,https://assets.magimix.com/files/rec_1849700/1356471898jus_de_pruneau.jpg,https://www.magimix.fr/recettes/jus-de-pruneaux_r,59
Jus de raisin et cassis,BOISSONS,https://assets.magimix.com/files/rec_1849400/Fotolia_107215852_L.jpg,https://www.magimix.fr/recettes/jus-de-raisin-et-cassis_r,59
Jus de poire,BOISSONS,https://assets.magimix.com/files/rec_1849200/jus_poire.jpg,https://www.magimix.fr/recettes/jus-de-poire_r,59
Jus de pomme et rhubarbe,BOISSONS,https://assets.magimix.com/files/rec_1849100/jus pomme rhubarbe_avatar.jpg,https://www.magimix.fr/recettes/jus-de-pomme-et-rhubarbe_r,59
Fenouil et chèvre frais,SAUCES,https://assets.magimix.com/files/rec_3040/fr_635763958barquettesyfenouil.jpg,https://www.magimix.fr/recettes/fenouil-et-chevre-frais,59
Purée carottes et pommes de terre,LÉGUMES,https://assets.magimix.com/files/rec_50066/TOME4_KIDS_BAT_Page_42.jpg,https://www.magimix.fr/recettes/puree-carottes-et-pommes-de-terre_c,59
Pâte à tartiner au chocolat,DESSERTS,https://assets.magimix.com/files/rec_28357/152880439226_Gouter_4910.jpg,https://www.magimix.fr/recettes/pate-a-tartiner-au-chocolat_c1,59
Risotto aux légumes verts,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_1848000/375x353.jpg,https://www.magimix.fr/recettes/risotto-legumes_c,59
Petits pots de crème au citron,DESSERTS,https://assets.magimix.com/files/rec_89471/creme_citron.jpg,https://www.magimix.fr/recettes/petits-pots-de-creme-au-citron_c,59
Barres de céréales maison,DESSERTS,https://assets.magimix.com/files/rec_6297/barres de cereales_avatar.jpg,https://www.magimix.fr/recettes/barres-de-cereales-maison_c,59
Barres de céréales aux fruits,DESSERTS,https://assets.magimix.com/files/rec_9763/Image1.jpg,https://www.magimix.fr/recettes/barres-de-cereales-aux-fruits_c,59
Tarte folle choco-caramel,DESSERTS,https://assets.magimix.com/files/rec_14322/19_Tarte_folle_chocolat_4916.jpg,https://www.magimix.fr/recettes/tarte-folle-choco-caramel_c1,59
Sorbet au champagne et cristallines,DESSERTS,https://assets.magimix.com/files/rec_1972/fondC_MAGIX.jpg,https://www.magimix.fr/recettes/sorbet-au-champagne_c,59
Pâte au cacao,BOULANGERIE,https://assets.magimix.com/files/rec_25906/375x353choco.jpg,https://www.magimix.fr/recettes/pate-cacao,59
Pâte au cacao,DESSERTS,https://assets.magimix.com/files/rec_1835200/375x353choco.jpg,https://www.magimix.fr/recettes/tarte-chocolat,59
Gaspacho vert,SOUPES,https://assets.magimix.com/files/rec_80569/gazpacho vert_avatar.jpg,https://www.magimix.fr/recettes/gaspachovert_b,59
Eventail de melon et framboises,DESSERTS,https://assets.magimix.com/files/rec_19775/fr_1127760321melon.jpg,https://www.magimix.fr/recettes/eventail-de-melon_c,59
Salade Waldorf,ENTRÉES,https://assets.magimix.com/files/rec_15580/wal.jpg,https://www.magimix.fr/recettes/salade-waldorf-1_c,59
Baby Milk shake,BÉBÉS,https://assets.magimix.com/files/rec_1325/948337549milkyshake.jpg,https://www.magimix.fr/recettes/baby-milk-shake_b,59
Brioche au mascarpone (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17398/avatar_briochemascarponedu28mai.jpg,https://www.magimix.fr/recettes/brioche-au-mascarpone_xl_i,59
Sablés signature,DESSERTS,https://assets.magimix.com/files/rec_53882/375x353.jpg,https://www.magimix.fr/recettes/sables-signature_c,59
Salade rapido-presto,LÉGUMES,https://assets.magimix.com/files/rec_99802/Copy of RECIPE AVATAR (5).jpg,https://www.magimix.fr/recettes/salade-rapido-presto_m,59
Tzatziki,APÉRITIFS,https://assets.magimix.com/files/rec_982/431591044tzatziki_sauceytartare.jpg,https://www.magimix.fr/recettes/tzatziki,59
Sauce tomato-poivron,SAUCES,https://assets.magimix.com/files/rec_20833/sauce_tomate.jpg,https://www.magimix.fr/recettes/sauce-tomato-poivron,59
Guacamole,SAUCES,https://assets.magimix.com/files/rec_34591/fr_guacamole.jpg,https://www.magimix.fr/recettes/guacamole-fr,59
Sauce dijonnaise,SAUCES,https://assets.magimix.com/files/rec_34586/fr_365530161sauceydijonaisey700.jpg,https://www.magimix.fr/recettes/sauce-dijonnaise-fr,59
Sauce outre-manche,SAUCES,https://assets.magimix.com/files/rec_971/MAGI00009.jpg,https://www.magimix.fr/recettes/sauce-outre-manche,59
Anchoïade,SAUCES,https://assets.magimix.com/files/rec_48912/fr_fr_1455445807ANCHOIADE.jpg,https://www.magimix.fr/recettes/anchoiade-fr,59
Vinaigrette aux agrumes,SAUCES,https://assets.magimix.com/files/rec_907/1558672783agrumes.jpg,https://www.magimix.fr/recettes/vinaigrette-aux-agrumes,59
Sauce des îles,SAUCES,https://assets.magimix.com/files/rec_7334/Fotolia_36693897_Subscription_Monthly_XLfh.jpg,https://www.magimix.fr/recettes/sauce-des-iles,59
Sauce au thon,SAUCES,https://assets.magimix.com/files/rec_887/289565853saucethon.jpg,https://www.magimix.fr/recettes/sauce-au-thon,59
Sauce pamplemousse,SAUCES,https://assets.magimix.com/files/rec_25376/2048807476Fotolia_7128683_Subscription_L.jpg,https://www.magimix.fr/recettes/sauce-pamplemousse,59
Yaourt glacé aux abricots,DESSERTS,https://assets.magimix.com/files/rec_9695/yaourtabricots_desgages.jpg,https://www.magimix.fr/recettes/yaourt-glace-aux-abricots_b,59
Harissa,SAUCES,https://assets.magimix.com/files/rec_8526/chutney_tomate.jpg,https://www.magimix.fr/recettes/harissa_m,59
Sauce cocktail,SAUCES,https://assets.magimix.com/files/rec_96455/fr_Fotolia_10027857_L.jpg,https://www.magimix.fr/recettes/sauce-cocktail_m,59
Sauce rouille,SAUCES,https://assets.magimix.com/files/rec_21493/fr_Copie_de_15_md_micro.jpg,https://www.magimix.fr/recettes/sauce-rouille_m,60
Sauce béarnaise,SAUCES,https://assets.magimix.com/files/rec_68342/fr_bearnaise_2.jpg,https://www.magimix.fr/recettes/sauce-bearnaise_m,60
Sauce tartare,SAUCES,https://assets.magimix.com/files/rec_64816/fr_couv_micro.jpg,https://www.magimix.fr/recettes/sauce-tartare_m,60
Mayonnaise sans huile,SAUCES,https://assets.magimix.com/files/rec_63199/fr_fr_1555969133Mayonnaise.jpg,https://www.magimix.fr/recettes/mayonnaise-sans-huile_m,60
Mayonnaise classique,SAUCES,https://assets.magimix.com/files/rec_10201/Mayonnaise.jpg,https://www.magimix.fr/recettes/mayonnaise-classique_m,60
Langues de chat,DESSERTS,https://assets.magimix.com/files/rec_57653/cookies_375x353.jpg,https://www.magimix.fr/recettes/languechat_c,60
Focaccia oignon rouge et feta,BOULANGERIE,https://assets.magimix.com/files/rec_64691/focaccia oignon-avatar.jpg,https://www.magimix.fr/recettes/focaccia-oignonrouge,60
Houmous et roulé de courgette,APÉRITIFS,https://assets.magimix.com/files/rec_1831600/15227029171_Aperitifs.jpg,https://www.magimix.fr/recettes/houmous-robot,60
Pâtes brisées allégées (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17449/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_52.jpg,https://www.magimix.fr/recettes/pte-brise-allge-ptrin-xl_c,60
Pâte sablée (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_42695/foncer_5037.jpg,https://www.magimix.fr/recettes/pate-sablee_xl_c,60
Glaçage au chocolat,DESSERTS,https://assets.magimix.com/files/rec_1774/fr_67954762534_gateau_miroir_ouvert_5332_copier.jpg,https://www.magimix.fr/recettes/glacage-au-chocolat_c,60
Chantilly,DESSERTS,https://assets.magimix.com/files/rec_34354/chantilly_Avatar.jpg,https://www.magimix.fr/recettes/chantilly_c,60
Banoffee pie,DESSERTS,https://assets.magimix.com/files/rec_63219/banoffee pie_Avatar.jpg,https://www.magimix.fr/recettes/banoffee-pie_c,60
Pains noix et céréales (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17500/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_8.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pains-aux-noix-a-la-farine-cereales_xl_c,60
Yorkshire puddings,BOULANGERIE,https://assets.magimix.com/files/rec_99017/Yorkshire Puddings - 375x353 (1).jpg,https://www.magimix.fr/recettes/yorkshire-puddings-uk_c,60
Tortillas (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17514/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_23.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/tortillas-ptrin-xl_c,60
